SongNumber;SongID;AlbumID;AlbumName;ArtistID;ArtistName;Title;Year
7160;b'SOKTGAA12AB01891A8';761648;b'Spiritual Moves vol. 2 - Busted Grooves';b'AR4G2AQ1187FB59D5B';b'Indica';"bRock N' Roll""""";0
7161;b'SOVCQXW12AB017E43D';337123;b'Happy Etude';b'AR9E43L1187FB566FA';b'Steve Chou';b'Sheng Li Hu Huan';0
7162;b'SOGFMCG12AC468E4F1';793204;b'Trelokoritso - Oles oi epityxies';b'ARPKGV01187B9939F5';b'The Charms';b'See you on Sunday';0
7163;b'SOHZXJH12A6D4F3B87';20081;b'Live Ed';b'AR8UA7Z1187B9AD9C9';b'\xc3\x89tienne Daho';b'Le plaisir de perdre (live 1989)';0
7164;b'SOFSJFF12AB018432C';448416;"bBobby's Girl - The Complete Seville Recordings""""";b'ARRBINW1187B98AE6D';b'Marcie Blane';"bWer Einmal 'A' Gesagt (What Does A Girl Do?)""""";2004
7165;b'SOGTFWG12A8C1323A7';282237;b'Don Dada';b'ARTM0RS1187B9A0BE6';b'Super Cat';b'Them No Care';1992
7166;b'SOPHSZY12A8C1332D8';281614;b'Anna Meliti';b'ARDBWEC1250940F214';b'Anna Meliti';b'Lefkes Selides';0
7167;b'SOZLOKC12A8AE46C5C';138469;b'Dans Ma Radio';b'ARIN9J01187B98BCC0';b'Ramses';b'Trop De...';0
7168;b'SOPPWWP12A8C138DD8';97822;b'Vilma Palma e Vampiros_ grandes exitos';b'ARS26BQ1187B99466D';b'Vilma Palma e Vampiros';b'Bye Bye';1992
7169;b'SOYNIGU12AB018A341';757766;b'Music in Orbit';b'ARKON4P1187B98B291';b'Ron Goodwin';b'The Milky Way';0
7170;b'SOOGOAQ12A8AE48C0F';235975;b'Hard Salsa Coast To Coast  Vol 2';b'ARMWXUE1187B9B9D3D';b'Los Titanes';b'Dejaria Todo';0
7171;b'SOAWDBP12A8C144CB2';375613;b'The Complete Syl Johnson on Hi Records';b'ARDCKVJ1187FB54D1F';b'Syl Johnson';b'Diamond In The Rough';2000
7172;b'SOIFOJR12AB018C940';721901;b'Resilience / Shadow World';b'ARD1C9K1187FB3F742';b'Pariah';b'Resilience';0
7173;b'SOPQIRY12AB01824FE';417836;b'Oj\xc3\xba !!! Remixes';b'AR9G2A41187B99951A';b'Las Ni\xc3\xb1as';b'Oj\xc3\xba!!! (Nettlephonic Remix)';0
7174;b'SOKWJCX12AB018542C';500552;b'Heritage';b'ARAVS1S1187FB4C519';b'Chico Hamilton';b'Denise (Jeremy Carlstedt Funk Variation)';0
7175;b'SOESGIR12A8AE4855D';185849;b'Riddim Driven: Career';b'ARO32TC1187FB39461';b'Chico';b'Have U Own Things';0
7176;b'SONNXNM12A8C135EC1';246515;b'Cock Dynamiks: Sensual Canadian Hip-Hop';b'ARUHGHL1187B9A8C08';b'Electric O & Ishkan';"bThe Three X's""""";0
7177;b'SOZWAMN12AB018234D';404398;b'Crown Royal';b'ARX9YIP1187B98A656';b'RUN-DMC Featuring Jagged Edge';"bLet's Stay Together (Together Forever)""""";2001
7178;b'SOWWYSD12A8C13BD9B';204276;b'No Heroes';b'ARYOPH81187B98AEED';b'Converge';b'To the Lions';2006
7179;b'SONOMUN12A67020B06';15590;b'City High';b'ARW9SN11187FB52D0D';b'City High';b'The Only One I Trust';2001
7180;b'SOWBHUE12AB0180BDF';665093;b'Johnny Otis and the Good Time Blues 5';b'ARRHVVL1187B991E41';b'Johnny Otis';b'Head Hunter';0
7181;b'SOCJBTQ12A6D4FA539';175288;b'Giant Wurlitzer Pipe Organ Vol. 1';b'AR3S7KI1187FB3F737';b'Leon Berry';b'Waltzing Matilda';0
7182;b'SOFLELE12A8C13B2B4';252808;b'Hip Hopped Grandma';b'AR45KNL1187B992E53';b'Dr. Elmo';b'E-mail From Nigeria';0
7183;b'SOAAEHR12A6D4FB060';15964;b'Badmotorfinger';b'AR5N8VN1187FB37A4E';b'Soundgarden';b'Slaves & Bulldozers';1991
7184;b'SOXOPDV12A8C133674';289619;b'Ultra Dark Radio - Compilation III. Mensch und Maschine';b'ARLKAOO12406A89CB1';b'Vorstadtkinder';b'Los!';0
7185;b'SOOEERU12AAA15E794';480214;b'Western World (Ocidente)';b'ARN9GBH1187FB3FEF9';b'Leo Gandelman';b'Saxambando';0
7186;b'SONEFMV12AC3DF6DB7';603735;b'Un Trozo de Mi';b'ARGRTPZ1257509D28A';b'David Saylor';b'Ven a Mi';0
7187;b'SOOEXUJ12A6701E77F';8423;b'Let Love In';b'ARODBRG1187FB3FD99';b'Nick Cave & The Bad Seeds';b'Loverman';1994
7188;b'SODLDIV12A6D4F9B96';42842;b'Supersized';b'ARYG6CU1187FB3852B';b'Milk Inc.';b'No Angel (radio/album)';2006
7189;b'SOABVPU12AB018AA22';592776;b'Dub Plate Style';b'ARZZRK91187B9A5CA5';b'Delroy Wilson';b'Conquer Me';2009
7190;b'SORFQCM12AC3DF9530';730657;b'Herrelaus';b'AR280881187B98BA28';b'YGGDRASIL';b'Nordfjorloftet';1998
7191;b'SOKRHQK12AB018CCC0';803821;b'Push Push';b'ARZ33PH1187FB52F58';b'Kat Deluna / Akon';b'Push Push';0
7192;b'SOWIGGR12A6D4F6CC4';26252;b'Straight Outta Compton (2002 Digital Remaster) (Explicit)';b'ARSL5SP1187B9A7AE0';b'N.W.A.';b'Bonus Beats (2002 Digital Remaster)';0
7193;b'SOKERIO12AB018A550';569025;b'Home';b'AR8GEH21187FB4F83E';b'6CycleMind';b'Across The Universe';0
7194;b'SOECCRJ12AB017F089';495430;b'Harry / Silent Mother Nature';b'AR0OEYB1187FB4A81E';b'Catherine Howe';b'Where Would You Start? (From Harry)';0
7195;b'SOCDRTL12AB017E541';539725;b'Is It News';b'AREV0ZO1187B997221';b'Doyle Bramhall';b'Chateau Strut';2007
7196;b'SOJODUO12A6D4F69CD';50686;b'The Art Of Storytelling';b'ARUMGZN1187FB37125';b'Slick Rick';b'Kill Niggaz';1999
7197;b'SOPDFZR12AB018875F';371487;b'Good Girl Gone Bad: The Remixes';b'ARKU3Z61187FB51DCA';b'Rihanna';"bBreakin' Dishes""""";2007
7198;b'SOKXYUW12A8C140229';440979;b'Check On It';b'AR65K7A1187FB4DAA4';b'Beyonc\xc3\xa9 feat. Slim Thug';b'Check On It';2005
7199;b'SODESIY12A6701FD88';13411;b'Boom Dot Bust';b'ARELA4P1187B991507';b'The Firesign Theatre';b'We Heart Billville (LP Version)';0
7200;b'SOEXVLC12AB018AAE6';681552;b'In A Word';b'AR05VW21187FB407B4';b'Fudge Tunnel';b'Gut Rot';1991
7201;b'SOCJLPU12AB01890F6';711626;b'Geri Reig Und Normalette Surprise';b'ARE08BN1187B98FCA3';b'Der Plan';b'Was Ich Von Mir Denke';0
7202;b'SOTNZAE12A8C1331F1';245750;b'Rumberos de Corazon- 50 Aniversario';b'ARZ7OD71187B9940A7';b'Los Mu\xc3\xb1equitos De Matanzas';b'Te Ando Buscando';2007
7203;b'SORHVYD12A8C138C56';202996;b'Ketu';b'ARYUHNV1187FB482AF';b'Megadrums';b'Suar Agung';0
7204;b'SOEOVBX12AB0189E1C';762865;b'Lieder Meines Lebens - Zum 90. Geburtstag Der K\xc3\xb6nigin Der Volksmusik';b'AR67FTZ1187B9975EC';b'Maria & Margot Hellwig/Thomas Lehrberger';b'La Montanara';0
7205;b'SOGHJQO12AB0185566';663989;b'\xc2\xa1La Rumba est\xc3\xa1 buena!';b'ARFFFFY122988EDE49';b'Carlos Embales - Cutumba';b'A una mamita';0
7206;b'SOKJVBZ12A8C13C27E';105801;b'Start';b'ARMPIH61187FB44227';b'Sun Yan-Zi';"bThat's The Way It Is""""";2002
7207;b'SONFFRT12AB0188599';643356;b'Uppers & Downers';b'ARO3XZQ1187FB39351';b'Cobra Killer';b'The Universe is in the Oven';0
7208;b'SOUGAWG12A8C13616B';150863;b'San Juan Suite/San Juan Suite II: Narada Classics';b'ARTK5LU1187B9A654C';b'Michael Gettel';b'Wind And Water';1996
7209;b'SOBCQXN12AB01889DB';461028;b'Here is Fabulous Eddie Cano';b'ARODP5P1187FB40142';b'Eddie Cano';b'Barsanova Brown (Album Version)';0
7210;b'SOOMZXC12A6D4FA2AD';53200;b'Vintage Collections';b'ARPFKK81187B99878D';b'Tex Williams';b'Smoke! Smoke! Smoke! (That Cigarette)';1947
7211;b'SONSHOY12A8C13E81D';114557;b'Music From Graffiti Bridge';b'ARZQ7QA1187B9AD08B';b'Prince & Tevin Campbell';b'Round and Round ( LP Version )';0
7212;b'SOVCJCE12A8A9D59F4';233168;b'The Cocoanuts / Monkey Business';b'ARCII0J1187FB3A1B4';b'The Marx Brothers';b'Florida By the Sea - The Cocoanuts';0
7213;b'SOAPICM12A81C228EB';179296;"bIt's Only Natural""""";b'ARKGWMO11F50C4813F';b'Lynette Schultz';b'Take Me Down To LA';0
7214;b'SOBWJDG12AB0182BA7';467600;b'Living the dream';b'AR4YE5M1187B9934ED';b'The Cannanes';b'Winding Down Again';0
7215;b'SOTMILP12A8C13D2CC';303387;b'Pantanito';b'ARNDHMV1241B9C870B';b'Pantanito';b'Aceite';0
7216;b'SODPCGN12A8C13A4AF';157404;b'La Caspa Del Diablo-Corridos A Toda Ley';b'ARP07GD1187B9B9DA4';b'Los Originales De San Juan';b'Domingo Valdovinos';0
7217;b'SORTCHS12AB017E07C';533909;b'Aint Love Strange';b'AREVNVA1187B989EE0';b'Paul Thorn';b'Mood Ring';2006
7218;b'SOLICRS12AB0186198';407996;b'The Fray';b'AR4EQ231187B99368F';b'The Fray';b'Absolute';2009
7219;b'SOIFDWL12A6D4F8A98';28359;b'Come Find Yourself';b'ARCLFWR1187B9AE7B2';"bFun Lovin' Criminals""""";b'We Have All The Time In The World';1996
7220;b'SOUYCQF12A58A7DCD4';732018;b'Ape to Angel';b'ARPVRUC1187FB4F1DE';b'Pitch Black';b'Smpty spaces missing units';0
7221;b'SOMYIML12A8C140E3F';171597;"bBill Gaither's Best Of Homecoming 2002""""";b'ARKYI5T1187B99334F';b'Janet Paschal/Charlotte Ritchie/David Phelps';"bIt Won't Rain Always""""";2003
7222;b'SOSACTG12A8C144B2B';611663;b'The Essential Fureys';b'ARFWZZD1187FB561F9';b'The Fureys';b'The Anniversary Waltz';0
7223;b'SOWKBEA12AB0180A0A';509441;b'David Y Goliath';b'ARDM8331187B9B947E';b'Pedro Aznar';b'Amor De Juventud';1995
7224;b'SOWXUHS12AB01888EE';750146;b'Napoli... Canzoni eterne_ vol. 3';b'ARGCY1Y1187B9A4FA5';b'Gloriana';"bBambenella d' 'o mercato""""";0
7225;b'SODMJQQ12CF4E25877';405566;b'Texas Flood';b'ART3O5Z1187B9AB043';b'Stevie Ray Vaughan And Double Trouble';b'Mary Had A Little Lamb';1988
7226;b'SOMQFTE12AB0188B21';563754;b'Kunnioittaen-Yhden miehen tribuutti';b'ARW1WST1187FB384DA';b'Jope Ruonansuu';b'Matti Ja Teppo';2009
7227;b'SOOSFFJ12A8AE46BA1';136563;b'Ritual De Lo Habitual';b'ARQOATR1187B9AE959';"bJane's Addiction""""";"bAin't No Right ( LP Version )""""";1990
7228;b'SOENDEG12AB01887F5';420152;b'Reggae Anthology: Joe Gibbs - Scorchers From The Mighty Two';b'ARUBX2Y1187B99CD25';b'Tyrone Taylor';b'Heavy Waist Line';0
7229;b'SOSXRMA12A8C142E43';615314;b'A Todo Terreno';b'ARGUAHS11F50C4CF7D';b'Los Traileros Del Norte';b'Andale';0
7230;b'SOTXLGG12AB01870EB';774619;b'Listen With James';b'ARSF0K11187B9AF319';b'James Taylor';b'Brighten Your Night With My Day';0
7231;b'SOMNEWY12A8C1448D2';613587;"bLuke Vibert's Nuggets""""";b'ARJ87C21187B99B9D4';b'Nino Nardini';b'Bumbling Along';2001
7232;b'SOVXXAI12AB0186C66';678070;b'Club_ Crucial and Crossover';b'ARORDXJ122ECCBB264';b'Carlos Jimenez_ J Elvira_ Oliversam';b'La vida (Jp Candela & Vlada Asanin club mix)';0
7233;b'SOSUEYB12A6D4FBF7E';126060;b'Compact Disco Volume Two - Ladomat 2000';b'ARGR98V1187FB3A1B9';b'Andreas Dorau';b'So Ist Das Nun Mal';1997
7234;b'SOOGNYW12AB0184EB6';648542;b'The Wandering Minstrel';b'ARMZ4SJ1187FB4657B';b'S\xc3\xa9amus Ennis';b'Happy To Meet & Sorry To Part';0
7235;b'SOURQCZ12AC468CA6C';778981;b'Blues In My Shoes';b'AR6KK741187B98C9E9';b'Roy Brown';"bTravelin' Blues""""";0
7236;b'SOCVHTO12A8C1354C6';200287;b'Music for Scattered Brains';b'ARKQ9JM1187FB57521';b'AZ';b'Pleas Made Against Stasis';0
7237;b'SOKSINK12A8C13CB9B';307387;b'Het Spongebob Squarepants Lied';b'ARJS05S1187FB58F3A';b'Spongebob Squarepants';b'Het Spongebob Squarepants Lied';0
7238;b'SOYNFCY12AB0182632';653217;b'Sweet Honey Hole';b'ARUNYOW1187FB43F2A';b'Blind Boy Fuller';b'Big Leg Woman Gets My Pay';1991
7239;b'SOFIORO12A6701E97A';14329;b'From The Muddy Banks Of The Wishkah';b'ARH3S5S1187FB4F76B';b'Nirvana';b'Aneurysm';0
7240;b'SOWOAZS12A8C14159D';385333;b'Ultimate Santana';b'ARB054P1187B9AD32E';b'Santana';b'Interplanetary Party';0
7241;b'SOIJNPP12AB0186036';564601;b'Street Singer';b'ARMBDNQ1187FB3F3EC';b'Arthur Tracy';b'So Do I';1993
7242;b'SOBXHFD12A8C13B1B9';107850;b'Lost';b'ARA65601187FB57BD9';b'Roger Sanchez';b'Lost';2006
7243;b'SOUBPPN12A67AD85BB';67219;b'The Man';b'ARBU6D71187B9B5319';"b'Clarence Gatemouth"" Brown'""";b'Someday My Luck Will Change';1995
7244;b'SOILLHT12AB0186215';551104;b'Upclose Candy Lo';b'AR126G61187B9B88A6';b'Candy Lo';b'Ma Zui';0
7245;b'SOEPMHW12AB018859A';642781;b'Go space';b'ARE0OI31187FB3DCA2';b'Leningrad Cowboys';b'Ulan Bator Girls';1996
7246;b'SORJLST12AB017F540';351106;b'Mystery Repeats - The Live Edition';b'ARIPNAN1187FB3E577';b'Pete Philly & Perquisite';b'Eager (Live)';0
7247;b'SOJCXNZ12A8C143C36';473726;b'Cross Country';b'ARN1J741187B99EFB9';b'Cross Country';b'In The Midnight Hour';2009
7248;b'SOWAXWW12A8C139F60';161949;b'Liar Liar';b'ARQMTJR1187FB42BB5';b'Mr Brown';b'The Roof Song';0
7249;b'SOOVRAK12AB017CB42';538761;b'Dancing With Ghosts';b'ARORFTD1187B99F7D4';b'Epitaph';b'Ride The Storm';0
7250;b'SOVFFVM12AB0186705';567667;b'The Very Best of Congolese Rumba : The Kinshasa-Abidjan Sessions (le meilleur de la rumba congolais';b'ARE8MZ81187B9AB2A3';b'Wendo Kolosoy';b'Marie Marie';1993
7251;b'SOITNRQ12AB01884D3';774717;b'Gluck: Orf\xc3\xa9e et Euridice';b'AR4B1LP1187FB55C83';b'Juan Diego Fl\xc3\xb3rez / Orquesta Sinf\xc3\xb3nica de Madrid / Jes\xc3\xbas L\xc3\xb3pez-Cobos';b'Vos plaintes_ vos regrets_ augmentent mon supplice';0
7252;b'SOJHYOF12A8C131DDE';242080;b'Love Out Loud';b'ARSM2YU1187B99D602';b'Jaci Velasquez';b'Nothing But Sky [Outro] (Album Version)';2008
7253;b'SONDPLZ12A8C13270C';190889;b'Charley Patton Vol. 1 (1929)';b'ARTDUXM1187B9899ED';b'Charley Patton';b'Mississippi Boweavil Blues';1929
7254;b'SOKYJYU12AB0186429';569195;"bNOW That's What I Call Music_ Vol. 31""""";b'AR4EQ231187B99368F';b'The Fray';b'You Found Me';2008
7255;b'SOQACBY12AB0187937';773380;b'Friends For Life';b'ARCNOK81187B98CA3F';b'Buju Banton';b'Excerpt Of A Speech By Marcus Mosiah Garvey';2003
7256;b'SONIUGT12A8C1403F3';425081;b'Faso Kanou';b'ARFCDY01187FB57933';b'Manjul';b'Any Wich Way (Freedom Must Come)';2005
7257;b'SOBVPQV12AB018353C';508635;b'De La Cabeza Con Bersuit Vergarabat';b'AR02YGA1187B9B8AC4';b'Bersuit Vergarabat';b'Se Viene';1998
7258;b'SOAVAUP12AB0181301';332466;b'Certifiable';b'ARIPLUN1187B99B9F9';b'The Police';b'King Of Pain';1983
7259;b'SOHWAHE12A8C13DDD1';112016;b'Open';b'ARXK4YK1187FB4D0C4';b'Dub Pistols feat. TK & JMS';b'Open (Kooba\x19s Koobatronmix)';0
7260;b'SOAOJRS12A8C13C698';210460;b'Very Best Of';b'ARV21JS1187B99E516';b'Jerry Lewis';b'Shine On Your Shoes';1995
7261;b'SOQZDKB12A58A78F4A';391348;b'Dirty Rotten Filthy Stinking Rich';b'AR261YW1187FB374B3';b'Warrant';b'All Night Long';0
7262;b'SODPLFO12A58A79F84';81625;b'Loopus Interruptus (Forgotten Treasures & Lost Artifacts)';b'ARIQ7ZV1187B9916C6';b'Loop Guru';b'The Mystery Epoch';2001
7263;b'SOSWGFX12A6D4FA2B1';53200;b'Vintage Collections';b'ARPFKK81187B99878D';b'Tex Williams';b'Wild Card';2004
7264;b'SOTCFVP12A8C13636A';283913;b'Stravinsky Conducts Stravinsky';b'ARKCTSM11F4C83C839';"b'Columbia Symphony Orchestra;Igor Stravinsky'";"bThe Firebird/Apparition de L'Oiseau de Feu_ poursuivi par Ivan Tsar\xc3\xa9vitch""""";0
7265;b'SOLWALE12A8C13F621';266590;b'Cajun Hymns';b'AR1JGQT1187FB56878';b'Jo-El Sonnier';b'Amazing Grace';0
7266;b'SOLGODL12AB017CD18';331316;b'Second Hand Rose';b'AR059HI1187B9A14D7';b'Roy Drusky';b'Three Hearts In A Tangle';1961
7267;b'SOHASMZ12A8AE48671';397358;b'Bare';b'ARW9FP41187B98C2A7';b'Annie Lennox';b'Erased';2003
7268;b'SOXSPET12AB0183111';639791;b'True Shift';b'AR8BMEQ1187B9B4214';b'Pumpkin Buzzard';b'Captain Fury';0
7269;b'SOVGRXC12A6D4F94A8';176456;b'Brenda Lee';b'ARGKD4W1187B990E04';b'Brenda Lee';b'Against My Will (LP Version)';1960
7270;b'SOPCERW12AB018A2B5';469094;b'Mama please';b'ARB90161187B98CDFE';b'Cirrus';b'She kills';0
7271;b'SOAPYOS12A8C133890';283031;b'Swing - Original Broadway Cast Recording';b'AR4JY8V1187B98A62F';"b'Ann Hampton Callaway;Laura Benanti;Michael Gruber;Everett Bradley'";"bStompin' at the Savoy""""";0
7272;b'SOPPYSE12A8C140533';311536;b'LifeTime';b'ARB29H41187B98F0EF';b'Terry Callier';"bHoldin' On""""";1999
7273;b'SODERUM12AAA15D6D3';480272;b'The Most Happy Fella';b'ARKXLIJ1187B9A4C54';b'Percy Faith & His Orchestra';b'Standing On The Corner';0
7274;b'SOKFNCF12A8C13CC7B';254896;b'Crush The Dream';b'ARZ78EG1187FB4638E';b'Malefaction';b'Forever';0
7275;b'SOEXTIX12A8AE4946D';279820;b'Platinum Higelin';b'ARGR7431187FB3F3FB';b'Jacques Higelin';b'Coup De Lune (Remasteris\xc3\xa9 En 2007)';0
7276;b'SOTVLSG12AB0183BF4';553969;b'A Wright Christmas';b'AR3QFYG1187B992B2E';b'Michelle Wright';b'Go Tell It On The Mountain';0
7277;b'SOLAWQF12A58A7B176';220921;b'Late Registration';b'ARRH63Y1187FB47783';b'Kanye West';b'Skit #2 (Kanye West/Late Registration)';2005
7278;b'SOCZJFC12A6D4F7C3F';23060;"bD'Hollywood A La dr\xc3\xb4le De Guerre""""";b'AR1X2H01187B98CCF2';b'Maurice Chevalier';"bJe Vous Revois_ Madame (Flm ''Le Vagabond Bien Aim\xc3\xa9'')""""";0
7279;b'SODBQYW12A6D4F6CFA';52956;"bCan't Stop A Man""""";b'ARI4SKQ1187B9B43B0';b'Beres Hammond';b'Call On The Father';2003
7280;b'SOJBGIF12A58A7DA69';375370;b'National Anthems Of The World';b'ARMFXPI1187B99717E';b'The London Theatre Orchestra';b'Amthran Na Bh Fiann (Ireland)';0
7281;b'SOIEAMX12A8C137AED';295416;b'The Routine';b'ARXR2N11187B99857E';b'Hotwire';b'Colorblind';0
7282;b'SOQIMOE12A58A7A85E';575904;b'Percy Faith Plays Continental Music';b'ARFTMGO1187B9A777A';b'Percy Faith';b'Under The Bridges Of Paris';0
7283;b'SOIKTRT12A8C13999E';207801;b'Terra de Montes';b'ARZCSWN122988FCD13';b'Os Gaiteiros de Soutelo';b'Estroupele-Troupele. Mui\xc3\xb1eira';0
7284;b'SOGDEPN12AB018C5C0';762088;b'Water Drops Riddim';b'AR3TITY1187B99E790';b'Gyptian';b'Harda They Come';0
7285;b'SOXDXMS12A8AE454DD';233466;"bCoup D'Etat (UK)""""";b'AREENKN1187B98F35D';b'Plasmatics';b'Lightning Breaks';1996
7286;b'SOWGJJK12A58A7DB2C';244370;b'La Bonne Humeur';b'AR199MY1187B9B731E';b'Madilu System';b'Bruno Dika';0
7287;b'SONZNVN12A6D4F6D28';410094;b'The 4400';b'ARN522Q1187FB42EE1';b'John Van Tongeren';b'Salvation';2007
7288;b'SOXNKKP12AB017B31F';509794;b'We Got It (Cadillac)';b'ARQEPTZ1187FB4CD36';b'Toby Love featuring Julio Voltio';b'We Got It (Cadillac)';0
7289;b'SOFELMB12A8AE48525';279707;b'The Best Of The Johnny Cash TV Show';b'ARH861H1187B9B799E';b'Johnny Cash';b'A Boy Named Sue';1969
7290;b'SOQBGKC12AB0184F05';493076;b'Negroklaro';b'AR6GJDZ1187B991E46';b'KALIMBA';b'Nunca Sabras';2007
7291;b'SOKLIMD12A8C145AC3';321603;b'Angels & Outlaws';b'ARBZHTB1187FB3A725';b'Aaron Watson';b'Whiskey on the Fire';2008
7292;b'SOFMZFX12AB018437A';368213;b'Darla 100';b'AR1USMR1187B9B6CD1';b'Tullycraft';b'Bee Sting Stings';1999
7293;b'SOEROGE12A6D4FACDD';126133;b'THIS IS MY BATTLEFIELD';b'ARZM53A1187B9A1AE7';b'Panzer AG';b'bereit';2004
7294;b'SOXLBKT12A8C14285E';611365;"bRockin' Zydeco Party!""""";b'ARYLG3I119B8668696';"bRockin' Dopsie_ Jr._ The Zydeco Twisters""""";b'Funky Butt';0
7295;b'SOIQITW12AB018827D';713761;b'Where I Been';b'AR0WAW61187B98B7D7';b'Doug MacLeod';b'Take Your Leave Of Me Baby';0
7296;b'SOZVKHH12A8AE471B6';139739;b'Babies Go Bob Marley';b'ARY1P2B1187B9B78F5';b'Mariano Yanani';b'Could You Be Love';2005
7297;b'SOVPUVS12A6D4F7988';43066;b'These Four Walls';b'ARDW5AW1187FB55708';b'Shawn Colvin';b'These Four Walls';2006
7298;b'SOYRWCZ12A58A7F91B';53749;b'Tomorrow: Barretto Live';b'ARZCHLM1187FB495C3';b'Ray Barretto';b'Guarare (Live At The Beacon Theatre)';0
7299;b'SOYQRQE12AB0187B52';709802;"bScarlet's Remains""""";b'ARLGWFM1187FB4AC9F';"bScarlet's Remains""""";b'1492';2005
7300;b'SORVKAX12A8C1343AA';576851;b'Joyful Rebellion';b'ARCF06I1187B995398';b'K-OS';b'Man I Used To Be';2004
7301;b'SOCQUSZ12A8C1421AE';482692;b'Ireland (Rebel Songs)';b'ARVKMRB122988EEA68';b'Tony Malone And The Rapparees';"bThe west's awake""""";0
7302;b'SOKPXAZ12A58A802CF';474768;b'Traveller';b'AR06USW1187FB4EACA';b'The Lord Weird Slough Feg';"bBaltech's Lament""""";2003
7303;b'SOEOKUY12AB0186AF6';568752;b'50 Broadway Showstoppers';b'ARMFXPI1187B99717E';b'London Theatre Orchestra';b'If Ever I Would Leave You';0
7304;b'SOKYRWT12AB01815B9';509780;b'10 De Colecci\xc3\xb3n';b'ARDG9I21187FB35FF3';b'Yolandita Monge';b'P\xc3\xa1ginas del Alma';0
7305;b'SOFLPJR12A8C134166';146291;b'My Crew_ My Dawgs';b'ARFH6FT1187FB5BF47';b'T.O.K.';b'Saturday';2001
7306;b'SODSOBX12AC4686B4D';685454;b'Normal Service Resumed';b'ARDK6QW1187B9B8D85';b'U.K. Subs';b'Warhead (Live in Croatia_ 1993)';1993
7307;b'SONCTXN12A8C134A81';282914;b'Whaler';b'ARNF6401187FB57032';b'Sophie B. Hawkins';b'Did We Not Choose Each Other';1994
7308;b'SOUTSZU12AB0185C96';601813;b'Meet Me Where They Play The Blues';b'ARGJ0911187FB4613F';b'Maria Muldaur';b'It Feels Like Rain';1999
7309;b'SOSUZKN12AB0182AED';540898;b'Zoo Palace';b'AROENEQ11F4C8451B1';b'The Lord Henry';b'So So So';0
7310;b'SOUOXQJ12A58A7E777';579605;b'Acapella Hymns';b'AR7ZKHQ1187B98DD73';b'Glad';b'Immortal_ Invisible';1993
7311;b'SOUHACE12A8C140623';172073;b'Revolution';b'ARUABHE1187B9AF820';b'Way Out West';b'Banzai Washout';0
7312;b'SOCMIQN12A8C1414C0';611206;b'Pave the Way';b'AR78ZID1187B9B31ED';b'Mikey Dread';b'Quest for Oneness';1991
7313;b'SOGCPID12A8C139F54';106297;b'Cajun Mardi Gras';b'AR1JGQT1187FB56878';b'Jo-El Sonnier';b'Mardi Gras Mambo (Cajun Mardi Gras Album Version)';0
7314;b'SOQLJBF12A8C13942A';211946;b'Love It To Death';b'AR1ABAO1187FB531E1';b'Alice Cooper';b'Caught In A Dream (Album Version)';1971
7315;b'SOPVTMB12AB0189152';472687;b'Let The Dominoes Fall';b'ARF84A41187B9A34E7';b'Rancid';b'The Bravest Kids (Acoustic)';0
7316;b'SOKBGFX12AB0188810';734596;b'In Defiance Of Existence';b'AR2EBRG1187B9B07C8';"bOld Man's Child""""";b'Life Deprived';2003
7317;b'SODTZIR12A8C13025B';283507;b'QBO';b'ARQ4E5R1187B9B3A3E';b'QBO';b'Magico';0
7318;b'SOYMMRW12A8AE4625D';279403;b'Christina Aguilera/Stripped';b'AR0S7TA1187FB4D024';b'Christina Aguilera';b'Genio Atrapado';2000
7319;b'SORIZXJ12A6D4FB83C';49913;b'Como Decirte';b'ARGUAHS11F50C4CF7D';b'Los Traileros Del Norte';b'Dolor';0
7320;b'SOBFWMT12AAA8C5AC5';431568;b'Espana tiene sabor';b'ARZXMYV1187FB5B99B';b'Los Ninos De Sara';b'Espana tiene sabor';0
7321;b'SOISUCV12A8C133542';142807;b'New Orleans Guitar_ CD D';b'ARPN0NC1187B991591';b'Guitar Slim';b'When The Sun Goes Down';0
7322;b'SOOFAMF12A6D4F5D2F';208156;b'Real Life';b'ARML8X41187B990644';b'Simple Minds';b'See The Lights (2002 Digital Remaster)';1991
7323;b'SOGFVYV12A58A7E25C';331328;b'Once A Day';b'ARGUACZ1187FB3F35C';b'Connie Smith';b'Cincinnati Ohio';0
7324;b'SOSNWQV12A8C13B736';301505;b'My Square Laddie / I Can Cook Too';b'ARWVMJA1187B98AA6E';b'Nancy Walker';"bI'm Kinda Partial To His Puss (from My Square Laddie)""""";0
7325;b'SOROOHN12A8C13AE44';782024;b'I_ Colossus';b'AR4NDUY119B8668DA3';b'A Different Breed of Killer';b'The Cleansing Apparatus';2008
7326;b'SOAERZM12A8C13CA55';113280;b'The Very Best Of Little Milton';b'AR7AOEJ1187FB3D279';b'Little Milton';b'Little Bluebird';1995
7327;b'SOAOYFX12AB018686C';545971;b'Late for the Future';b'ARRNO111187B9B3FC9';b'Galactic';b'[Hidden Track]';2000
7328;b'SOAWCYO12A8151DF97';505751;b'You Could Have It So Much Better';b'ARYVO9V1187B9B1FC6';b'Franz Ferdinand';b'Do You Want To';2005
7329;b'SOEYPBL12A8C1357C7';291227;b'New Chapter';b'ARP39OU1187FB4D543';b'Aswad';b'Ina Your Rights';1981
